Age [ka BP]	Acc rate [cm/a] (ice-equivalent accumulation r...)	Acc rate [cm/a] (ice-equivalent accumulation r...)	Acc rate [cm/a] (ice-equivalent accumulation r...)
5.3915	23.32	23.747	23.728
5.3925	25.83	26.309	26.288
5.3935	25	25.461	25.442
5.3945	28.32	28.841	28.819
5.3955	21.67	22.068	22.051
5.3965	23.34	23.769	23.751
5.3975	30.85	31.418	31.395
5.3985	24.14	24.59	24.572
5.3995	22.51	22.925	22.909
5.4005	23.34	23.776	23.76
5.4015	21.68	22.078	22.063
5.4025	21.68	22.08	22.066
5.4035	23.35	23.782	23.767
5.4045	26.68	27.172	27.154
5.4055	28.34	28.867	28.849
5.4065	20.85	21.237	21.224
5.4075	17.53	17.858	17.847
5.4085	28.35	28.874	28.857
5.4095	22.52	22.944	22.93
5.4105	21.69	22.095	22.082
5.4115	17.51	17.835	17.825
5.4125	23.37	23.8	23.787
5.4135	24.2	24.653	24.64
5.4145	21.7	22.102	22.09
5.4155	26.71	27.21	27.196
5.4165	20.03	20.404	20.394
5.4175	23.36	23.798	23.787
5.4185	24.19	24.642	24.63
5.4195	29.23	29.772	29.758
5.4205	17.53	17.856	17.848
5.4215	24.22	24.669	24.658
5.4225	21.71	22.117	22.107
5.4235	26.73	27.228	27.216
5.4245	21.7	22.11	22.1
5.4255	25.04	25.508	25.498
5.4265	21.72	22.124	22.115
5.4275	20.88	21.274	21.266
5.4285	22.56	22.979	22.971
5.4295	27.58	28.093	28.083
5.4305	26.73	27.23	27.221
5.4315	17.54	17.872	17.867
5.4325	20.05	20.43	20.424
5.4335	20.06	20.432	20.426
5.4345	24.24	24.695	24.688
5.4355	18.39	18.73	18.725
5.4365	15.88	16.175	16.17
5.4375	19.22	19.577	19.572
5.4385	23.41	23.85	23.844
5.4395	24.25	24.705	24.699
5.4405	20.9	21.296	21.291
5.4415	25.09	25.562	25.556
5.4425	25.91	26.396	26.39
5.4435	24.26	24.713	24.708
5.4445	24.25	24.703	24.699
5.4455	25.93	26.423	26.419
5.4465	22.59	23.013	23.009
5.4475	23.43	23.868	23.864
5.4485	27.6	28.115	28.111
5.4495	24.27	24.725	24.722
5.4505	16.72	17.039	17.037
5.4515	27.62	28.143	28.14
5.4525	15.9	16.196	16.194
5.4535	15.08	15.364	15.363
5.4545	30.96	31.543	31.541
5.4555	22.6	23.03	23.028
5.4565	25.96	26.447	26.445
5.4575	19.24	19.608	19.608
5.4585	21.77	22.181	22.18
5.4595	22.61	23.037	23.037
5.4605	21.77	22.185	22.185
5.4615	32.65	33.269	33.27
5.4625	23.45	23.897	23.897
5.4635	20.09	20.472	20.472
5.4645	25.97	26.463	26.465
5.4655	25.13	25.611	25.612
5.4665	18.43	18.777	18.779
5.4675	20.11	20.488	20.49
5.4685	20.11	20.49	20.492
5.4695	17.59	17.927	17.929
5.4705	25.13	25.609	25.612
5.4715	25.98	26.478	26.482
5.4725	26.8	27.314	27.318
5.4735	23.47	23.918	23.921
5.4745	26.83	27.34	27.344
5.4755	24.31	24.776	24.781
5.4765	25.14	25.621	25.626
5.4775	25.97	26.47	26.475
5.4785	21.8	22.216	22.221
5.4795	20.12	20.508	20.512
5.4805	18.45	18.798	18.803
5.4815	17.63	17.965	17.97
5.4825	17.61	17.946	17.95
5.4835	21.8	22.215	22.221
5.4845	20.97	21.371	21.377
5.4855	19.29	19.662	19.667
5.4865	29.35	29.912	29.921
5.4875	21.82	22.232	22.239
5.4885	22.66	23.09	23.098
5.4895	20.14	20.524	20.531
5.4905	24.33	24.794	24.803
5.4915	20.98	21.383	21.391
5.4925	23.5	23.954	23.963
5.4935	24.35	24.812	24.821
5.4945	26.87	27.383	27.394
5.4955	22.67	23.103	23.112
5.4965	20.98	21.381	21.39
5.4975	18.47	18.824	18.832
5.4985	26.01	26.514	26.526
5.4995	20.99	21.397	21.406
5.5005	19.31	19.685	19.694
5.5015	23.52	23.971	23.982
5.5025	16.81	17.138	17.146
5.5035	15.95	16.254	16.262
5.5045	15.96	16.263	16.271
5.5055	18.48	18.835	18.845
5.5065	21	21.408	21.42
5.5075	27.73	28.268	28.283
5.5085	30.24	30.821	30.838
5.5095	27.72	28.259	28.275
5.5105	25.22	25.702	25.717
5.5115	15.96	16.272	16.281
5.5125	21.85	22.276	22.289
5.5135	26.9	27.423	27.44
5.5145	23.54	23.994	24.009
5.5155	21.02	21.422	21.436
5.5165	23.53	23.986	24.002
5.5175	22.68	23.12	23.136
5.5185	25.23	25.716	25.735
5.5195	18.5	18.854	18.868
5.5205	25.23	25.72	25.739
5.5215	18.5	18.857	18.871
5.5225	23.55	24.007	24.026
5.5235	21.02	21.424	21.441
5.5245	19.34	19.719	19.735
5.5255	19.34	19.721	19.737
5.5265	21.03	21.439	21.457
5.5275	21.03	21.44	21.458
5.5285	22.72	23.159	23.179
5.5295	25.23	25.724	25.747
5.5305	26.09	26.597	26.62
5.5315	26.93	27.457	27.482
5.5325	23.54	24.003	24.025
5.5335	20.2	20.591	20.61
5.5345	18.53	18.895	18.913
5.5355	22.73	23.171	23.193
5.5365	33.64	34.302	34.335
5.5375	21.89	22.315	22.336
5.5385	26.94	27.471	27.498
5.5395	23.55	24.015	24.039
5.5405	14.33	14.607	14.622
5.5415	26.95	27.477	27.505
5.5425	24.39	24.868	24.894
5.5435	26.95	27.481	27.51
5.5445	19.37	19.748	19.768
5.5455	21.9	22.327	22.351
5.5465	21.9	22.329	22.353
5.5475	29.49	30.068	30.1
5.5485	21.9	22.332	22.357
5.5495	16.84	17.167	17.186
5.5505	21.06	21.475	21.5
5.5515	23.59	24.057	24.084
5.5525	19.38	19.758	19.781
5.5535	22.75	23.2	23.227
5.5545	26.95	27.481	27.513
5.5555	16.86	17.195	17.215
5.5565	21.07	21.484	21.51
5.5575	25.27	25.766	25.797
5.5585	20.23	20.627	20.652
5.5595	25.29	25.79	25.822
5.5605	25.29	25.792	25.824
5.5615	18.54	18.91	18.934
5.5625	21.07	21.483	21.51
5.5635	23.61	24.076	24.107
5.5645	23.61	24.078	24.109
5.5655	22.77	23.219	23.249
5.5665	19.39	19.777	19.803
5.5675	24.46	24.944	24.977
5.5685	21.93	22.362	22.393
5.5695	22.76	23.214	23.245
5.5705	21.09	21.505	21.534
5.5715	21.09	21.506	21.536
5.5725	21.09	21.507	21.537
5.5735	23.62	24.092	24.126
5.5745	26.98	27.518	27.557
5.5755	25.3	25.806	25.843
5.5765	22.78	23.236	23.269
5.5775	40.5	41.306	41.366
5.5785	21.1	21.516	21.548
5.5795	23.63	24.102	24.138
5.5805	17.72	18.072	18.099
5.5815	24.48	24.967	25.004
5.5825	28.69	29.263	29.307
5.5835	26.15	26.673	26.713
5.5845	24.48	24.972	25.01
5.5855	26.18	26.697	26.739
5.5865	21.95	22.389	22.424
5.5875	21.95	22.391	22.426
5.5885	17.72	18.073	18.102
5.5895	19.42	19.807	19.839
5.5905	19.42	19.809	19.841
5.5915	20.27	20.672	20.706
5.5925	16.89	17.224	17.252
5.5935	17.75	18.109	18.139
5.5945	21.12	21.538	21.574
5.5955	27	27.542	27.589
5.5965	24.5	24.991	25.033
5.5975	21.97	22.405	22.443
5.5985	27.89	28.445	28.493
5.5995	25.35	25.858	25.903
5.6005	21.12	21.547	21.584
5.6015	25.32	25.829	25.874
5.6025	24.51	25.001	25.045
5.6035	24.51	25.003	25.047
5.6045	24.51	25.004	25.048
5.6055	22.82	23.28	23.321
5.6065	18.59	18.966	19
5.6075	20.29	20.694	20.731
5.6085	24.51	24.999	25.044
5.6095	25.37	25.876	25.923
5.6105	28.73	29.31	29.363
5.6115	22.83	23.289	23.332
5.6125	25.37	25.881	25.929
5.6135	26.22	26.746	26.796
5.6145	19.45	19.84	19.877
5.6155	18.59	18.968	19.004
5.6165	21.99	22.433	22.475
5.6175	22.84	23.298	23.342
5.6185	21.99	22.436	22.479
5.6195	21.15	21.574	21.615
5.6205	23.69	24.167	24.213
5.6215	16.91	17.249	17.282
5.6225	19.46	19.85	19.889
5.6235	22	22.444	22.487
5.6245	18.61	18.989	19.026
5.6255	24.54	25.039	25.088
5.6265	22.85	23.312	23.358
5.6275	17.77	18.128	18.164
5.6285	19.46	19.849	19.888
5.6295	27.09	27.638	27.694
5.6305	22.86	23.318	23.365
5.6315	27.92	28.485	28.543
5.6325	22.86	23.321	23.369
5.6335	19.47	19.864	19.905
5.6345	19.46	19.856	19.897
5.6355	26.25	26.784	26.84
5.6365	23.71	24.192	24.242
5.6375	14.39	14.68	14.711
5.6385	15.26	15.567	15.6
5.6395	16.93	17.277	17.314
5.6405	21.17	21.603	21.649
5.6415	22.86	23.323	23.373
5.6425	24.57	25.066	25.12
5.6435	24.55	25.046	25.1
5.6445	26.27	26.799	26.858
5.6455	25.42	25.935	25.992
5.6465	24.57	25.072	25.127
5.6475	18.64	19.016	19.058
5.6485	25.41	25.928	25.986
5.6495	19.49	19.884	19.928
5.6505	22.03	22.481	22.532
5.6515	25.43	25.945	26.004
5.6525	23.73	24.215	24.271
5.6535	20.34	20.754	20.802
5.6545	21.18	21.611	21.661
5.6555	30.5	31.124	31.197
5.6565	24.59	25.087	25.146
5.6575	17.8	18.162	18.204
5.6585	18.65	19.029	19.074
5.6595	22.89	23.36	23.415
5.6605	25.44	25.959	26.021
5.6615	18.64	19.023	19.069
5.6625	21.2	21.632	21.684
5.6635	25.44	25.964	26.027
5.6645	22.05	22.5	22.555
5.6655	22.9	23.368	23.426
5.6665	16.96	17.305	17.348
5.6675	22.04	22.494	22.55
5.6685	28	28.571	28.642
5.6695	22.91	23.374	23.432
5.6705	22.89	23.354	23.413
5.6715	21.21	21.643	21.698
5.6725	20.36	20.778	20.831
5.6735	23.76	24.246	24.308
5.6745	24.6	25.102	25.167
5.6755	14.44	14.735	14.774
5.6765	16.97	17.316	17.361
5.6775	21.22	21.651	21.708
5.6785	17.82	18.185	18.232
5.6795	22.92	23.388	23.45
5.6805	17.81	18.178	18.226
5.6815	26.32	26.859	26.931
5.6825	21.22	21.658	21.716
5.6835	17.82	18.19	18.239
5.6845	17.83	18.191	18.24
5.6855	17.83	18.192	18.242
5.6865	21.23	21.663	21.722
5.6875	23.77	24.255	24.322
5.6885	22.08	22.533	22.595
5.6895	19.53	19.932	19.987
5.6905	19.53	19.933	19.989
5.6915	22.08	22.537	22.6
5.6925	23.78	24.274	24.342
5.6935	23.79	24.276	24.344
5.6945	22.08	22.531	22.594
5.6955	18.69	19.071	19.126
5.6965	20.39	20.808	20.868
5.6975	21.24	21.678	21.74
5.6985	21.24	21.679	21.741
5.6995	25.49	26.021	26.096
5.7005	20.38	20.804	20.864
5.7015	16.99	17.342	17.393
5.7025	18.69	19.08	19.135
5.7035	21.25	21.686	21.749
5.7045	22.1	22.555	22.622
5.7055	23.8	24.294	24.365
5.7065	22.95	23.427	23.496
5.7075	22.94	23.417	23.487
5.7085	22.95	23.43	23.5
5.7095	26.36	26.905	26.986
5.7105	17.85	18.22	18.276
5.7115	17	17.353	17.406
5.7125	22.11	22.566	22.635
5.7135	15.29	15.61	15.658
5.7145	22.96	23.438	23.51
5.7155	24.67	25.177	25.255
5.7165	22.11	22.572	22.642
5.7175	23.82	24.312	24.387
5.7185	21.26	21.706	21.774
5.7195	22.97	23.446	23.519
5.7205	22.11	22.567	22.638
5.7215	25.51	26.035	26.117
5.7225	18.74	19.124	19.185
5.7235	14.46	14.758	14.805
5.7245	22.98	23.453	23.528
5.7255	25.53	26.062	26.146
5.7265	28.91	29.507	29.602
5.7275	18.72	19.109	19.171
5.7285	22.13	22.589	22.662
5.7295	21.28	21.721	21.791
5.7305	17.87	18.243	18.303
5.7315	17.04	17.396	17.453
5.7325	22.99	23.464	23.542
5.7335	18.72	19.107	19.17
5.7345	18.73	19.118	19.181
5.7355	18.73	19.119	19.182
5.7365	22.99	23.47	23.549
5.7375	28.96	29.562	29.662
5.7385	23.82	24.322	24.404
5.7395	26.4	26.956	27.047
5.7405	19.58	19.986	20.053
5.7415	21.29	21.737	21.811
5.7425	24.7	25.22	25.306
5.7435	17.88	18.258	18.321
5.7445	25.56	26.094	26.183
5.7455	20.44	20.872	20.944
5.7465	21.29	21.734	21.809
5.7475	13.62	13.909	13.958
5.7485	17.06	17.414	17.475
5.7495	20.45	20.877	20.95
5.7505	22.16	22.62	22.7
5.7515	22.16	22.622	22.702
5.7525	21.31	21.752	21.829
5.7535	21.3	21.743	21.82
5.7545	19.6	20.013	20.084
5.7555	20.46	20.886	20.96
5.7565	24.72	25.243	25.333
5.7575	18.75	19.146	19.214
5.7585	22.17	22.632	22.714
5.7595	23.86	24.365	24.453
5.7605	22.15	22.614	22.696
5.7615	17.92	18.3	18.367
5.7625	20.46	20.895	20.971
5.7635	17.05	17.41	17.474
5.7645	14.49	14.796	14.851
5.7655	21.32	21.771	21.851
5.7665	19.61	20.019	20.093
5.7675	19.62	20.03	20.105
5.7685	24.74	25.263	25.357
5.7695	24.74	25.264	25.359
5.7705	20.47	20.906	20.984
5.7715	20.48	20.907	20.986
5.7725	21.33	21.781	21.863
5.7735	22.18	22.644	22.729
5.7745	23.04	23.528	23.618
5.7755	23.9	24.402	24.495
5.7765	29.02	29.637	29.751
5.7775	17.92	18.298	18.369
5.7785	19.63	20.045	20.122
5.7795	22.68	23.163	23.253
5.7805	22.88	23.367	23.458
5.7815	22.72	23.198	23.289
5.7825	21.34	21.795	21.88
5.7835	26.45	27.012	27.118
5.7845	22.2	22.671	22.76
5.7855	25.62	26.164	26.267
5.7865	20.48	20.918	21.001
5.7875	26.48	27.041	27.148
5.7885	20.5	20.931	21.014
5.7895	22.21	22.679	22.769
5.7905	22.21	22.68	22.771
5.7915	18.79	19.189	19.266
5.7925	16.22	16.563	16.629
5.7935	17.08	17.445	17.515
5.7945	20.5	20.94	21.024
5.7955	19.67	20.089	20.171
5.7965	23.91	24.416	24.515
5.7975	21.36	21.818	21.907
5.7985	25.64	26.187	26.294
5.7995	19.65	20.064	20.146
5.8005	17.94	18.327	18.403
5.8015	25.65	26.193	26.301
5.8025	28.21	28.816	28.935
5.8035	18.8	19.205	19.284
5.8045	26.51	27.072	27.185
5.8055	16.23	16.578	16.647
5.8065	23.94	24.454	24.556
5.8075	25.66	26.204	26.313
5.8085	22.23	22.708	22.804
5.8095	21.38	21.836	21.928
5.8105	20.52	20.963	21.052
5.8115	23.09	23.588	23.688
5.8125	22.23	22.704	22.8
5.8135	18.82	19.218	19.3
5.8145	23.1	23.592	23.693
5.8155	16.25	16.597	16.668
5.8165	26.53	27.094	27.211
5.8175	24.79	25.325	25.434
5.8185	22.25	22.724	22.822
5.8195	27.37	27.962	28.083
5.8205	24.82	25.352	25.462
5.8215	25.68	26.229	26.343
5.8225	27.39	27.981	28.103
5.8235	22.23	22.71	22.81
5.8245	27.4	27.984	28.107
5.8255	17.11	17.475	17.552
5.8265	26.54	27.113	27.233
5.8275	26.54	27.115	27.235
5.8285	26.54	27.117	27.237
5.8295	21.4	21.866	21.963
5.8305	18.83	19.24	19.326
5.8315	21.41	21.869	21.966
5.8325	18.83	19.234	19.32
5.8335	22.27	22.747	22.85
5.8345	21.41	21.873	21.972
5.8355	21.41	21.874	21.974
5.8365	30.82	31.49	31.632
5.8375	22.27	22.754	22.857
5.8385	20.55	20.993	21.089
5.8395	27.42	28.013	28.141
5.8405	17.99	18.377	18.462
5.8415	24.85	25.388	25.505
5.8425	18.85	19.256	19.345
5.8435	18.85	19.258	19.346
5.8445	17.16	17.528	17.609
5.8455	16.27	16.623	16.7
5.8465	17.99	18.385	18.471
5.8475	20.57	21.016	21.114
5.8485	27.43	28.03	28.162
5.8495	18	18.389	18.475
5.8505	23.15	23.651	23.762
5.8515	25.71	26.27	26.394
5.8525	20.58	21.023	21.123
5.8535	22.29	22.778	22.886
5.8545	17.15	17.518	17.601
5.8555	31.72	32.408	32.562
5.8565	21.44	21.906	22.011
5.8575	25.73	26.293	26.419
5.8585	23.15	23.652	23.766
5.8595	23.16	23.665	23.779
5.8605	23.16	23.667	23.781
5.8615	23.16	23.668	23.783
5.8625	23.16	23.67	23.785
5.8635	20.59	21.039	21.141
5.8645	15.44	15.775	15.852
5.8655	28.31	28.927	29.068
5.8665	23.17	23.677	23.792
5.8675	17.16	17.534	17.62
5.8685	18.02	18.413	18.503
5.8695	25.75	26.315	26.444
5.8705	18.88	19.293	19.388
5.8715	30.9	31.572	31.728
5.8725	18.88	19.296	19.392
5.8735	21.46	21.932	22.041
5.8745	19.74	20.177	20.277
5.8755	30.04	30.696	30.849
5.8765	24.9	25.45	25.577
5.8775	22.33	22.816	22.93
5.8785	22.32	22.807	22.921
5.8795	25.77	26.333	26.466
5.8805	24.05	24.578	24.702
5.8815	18.89	19.308	19.406
5.8825	29.21	29.853	30.005
5.8835	22.31	22.804	22.92
5.8845	22.32	22.816	22.932
5.8855	20.62	21.071	21.179
5.8865	23.2	23.709	23.831
5.8875	20.62	21.074	21.182
5.8885	19.78	20.218	20.322
5.8895	23.18	23.693	23.815
5.8905	26.64	27.232	27.373
5.8915	22.33	22.827	22.945
5.8925	22.35	22.84	22.958
5.8935	21.49	21.962	22.076
5.8945	21.49	21.964	22.078
5.8955	31.81	32.519	32.688
5.8965	18.05	18.448	18.545
5.8975	16.33	16.691	16.778
5.8985	23.2	23.718	23.842
5.8995	29.24	29.888	30.046
5.9005	22.36	22.852	22.973
5.9015	26.64	27.232	27.376
5.9025	27.52	28.135	28.284
5.9035	22.36	22.857	22.979
5.9045	21.49	21.968	22.085
5.9055	21.5	21.98	22.098
5.9065	20.64	21.102	21.215
5.9075	18.92	19.343	19.446
5.9085	24.95	25.506	25.643
5.9095	25.81	26.388	26.53
5.9105	23.23	23.749	23.877
5.9115	21.5	21.979	22.098
5.9125	27.52	28.133	28.286
5.9135	18.95	19.372	19.477
5.9145	24.08	24.614	24.748
5.9155	24.1	24.638	24.772
5.9165	18.93	19.355	19.461
5.9175	20.65	21.108	21.223
5.9185	18.96	19.379	19.485
5.9195	24.08	24.623	24.758
5.9205	22.38	22.884	23.01
5.9215	18.96	19.383	19.49
5.9225	21.52	22.006	22.128
5.9235	22.39	22.889	23.016
5.9245	27.53	28.143	28.299
5.9255	20.67	21.129	21.247
5.9265	22.39	22.893	23.022
5.9275	24.98	25.539	25.682
5.9285	28.43	29.066	29.23
5.9295	22.39	22.898	23.027
5.9305	24.11	24.65	24.79
5.9315	16.36	16.729	16.824
5.9325	24.12	24.666	24.806
5.9335	18.95	19.376	19.488
5.9345	26.71	27.314	27.471
5.9355	23.26	23.788	23.925
5.9365	24.11	24.65	24.793
5.9375	23.25	23.78	23.918
5.9385	19.82	20.265	20.383
5.9395	27.58	28.205	28.369
5.9405	20.68	21.15	21.273
5.9415	22.41	22.916	23.05
5.9425	22.41	22.917	23.052
5.9435	24.14	24.684	24.829
5.9445	20.68	21.146	21.27
5.9455	22.41	22.922	23.057
5.9465	18.96	19.394	19.508
5.9475	24.14	24.691	24.837
5.9485	25.87	26.458	26.614
5.9495	22.42	22.929	23.065
5.9505	20.68	21.155	21.281
5.9515	22.42	22.932	23.069
5.9525	27.58	28.209	28.378
5.9535	20.7	21.169	21.296
5.9545	24.15	24.703	24.851
5.9555	22.43	22.938	23.076
5.9565	25.88	26.473	26.632
5.9575	22.42	22.931	23.069
5.9585	23.3	23.827	23.971
5.9595	19.84	20.295	20.418
5.9605	17.25	17.646	17.753
5.9615	18.98	19.414	19.532
5.9625	27.62	28.251	28.423
5.9635	25.88	26.473	26.635
5.9645	20.71	21.186	21.315
5.9655	22.44	22.955	23.095
5.9665	18.12	18.538	18.651
5.9675	28.49	29.145	29.324
5.9685	17.26	17.656	17.765
5.9695	27.63	28.265	28.439
5.9705	18.98	19.418	19.538
5.9715	24.18	24.733	24.886
5.9725	23.32	23.851	23.998
5.9735	31.94	32.673	32.876
5.9745	25.91	26.507	26.672
5.9755	27.64	28.278	28.454
5.9765	21.58	22.078	22.216
5.9775	19	19.437	19.558
5.9785	21.59	22.092	22.23
5.9795	25.06	25.632	25.792
5.9805	23.33	23.864	24.014
5.9815	20.73	21.212	21.345
5.9825	47.5	48.599	48.905
5.9835	26.78	27.396	27.569
5.9845	29.39	30.066	30.256
5.9855	19.01	19.448	19.571
5.9865	17.28	17.679	17.792
5.9875	17.28	17.681	17.793
5.9885	28.53	29.189	29.375
5.9895	21.61	22.109	22.25
5.9905	19.01	19.446	19.57
5.9915	17.29	17.686	17.799
5.9925	25.08	25.656	25.82
5.9935	19.88	20.345	20.476
5.9945	25.94	26.545	26.716
5.9955	22.48	23.004	23.153
5.9965	24.2	24.766	24.926
5.9975	27.68	28.322	28.506
5.9985	23.33	23.874	24.028
5.9995	18.18	18.603	18.724
6.0005	22.49	23.013	23.162
6.0015	21.63	22.128	22.273
6.0025	21.63	22.13	22.275
6.0035	27.66	28.3	28.485
6.0045	26.83	27.451	27.63
6.0055	20.77	21.249	21.388
6.0065	15.57	15.932	16.037
6.0075	18.19	18.614	18.737
6.0085	26.81	27.437	27.618
6.0095	23.36	23.903	24.061
6.0105	25.97	26.576	26.752
6.0115	21.64	22.145	22.292
6.0125	21.64	22.146	22.293
6.0135	25.97	26.582	26.759
6.0145	20.78	21.263	21.404
6.0155	20.78	21.264	21.406
6.0165	18.17	18.596	18.72
6.0175	21.65	22.154	22.303
6.0185	22.52	23.043	23.198
6.0195	29.45	30.142	30.345
6.0205	27.7	28.348	28.539
6.0215	24.25	24.823	24.99
6.0225	20.79	21.275	21.419
6.0235	19.05	19.493	19.624
6.0245	20.79	21.278	21.423
6.0255	22.53	23.055	23.212
6.0265	23.39	23.945	24.107
6.0275	20.79	21.283	21.428
6.0285	19.08	19.531	19.664
6.0295	18.19	18.614	18.741
6.0305	25.98	26.594	26.776
6.0315	25.14	25.729	25.906
6.0325	21.67	22.179	22.331
6.0335	19.93	20.405	20.545
6.0345	19.09	19.54	19.674
6.0355	32.93	33.709	33.942
6.0365	26.87	27.502	27.692
6.0375	22.54	23.076	23.235
6.0385	29.47	30.163	30.372
6.0395	20.81	21.302	21.45
6.0405	21.68	22.192	22.347
6.0415	28.63	29.303	29.507
6.0425	20.8	21.297	21.445
6.0435	20.82	21.308	21.457
6.0445	17.34	17.755	17.879
6.0455	19.08	19.534	19.671
6.0465	19.1	19.557	19.694
6.0475	26.01	26.627	26.815
6.0485	20.82	21.316	21.467
6.0495	20.81	21.308	21.458
6.0505	22.56	23.098	23.261
6.0515	26.04	26.657	26.846
6.0525	21.7	22.212	22.37
6.0535	17.35	17.767	17.893
6.0545	21.7	22.216	22.374
6.0555	18.24	18.672	18.805
6.0565	23.44	23.998	24.17
6.0575	27.77	28.427	28.63
6.0585	19.97	20.443	20.589
6.0595	24.31	24.893	25.072
6.0605	18.23	18.666	18.8
6.0615	21.71	22.227	22.387
6.0625	18.25	18.682	18.816
6.0635	26.04	26.659	26.852
6.0645	24.32	24.903	25.083
6.0655	25.19	25.795	25.982
6.0665	22.59	23.126	23.294
6.0675	18.24	18.676	18.812
6.0685	22.59	23.13	23.298
6.0695	28.67	29.351	29.565
6.0705	20.85	21.352	21.508
6.0715	19.11	19.572	19.715
6.0725	21.73	22.246	22.409
6.0735	20.86	21.357	21.514
6.0745	19.12	19.577	19.72
6.0755	26.07	26.693	26.889
6.0765	23.47	24.035	24.212
6.0775	15.64	16.017	16.135
6.0785	21.73	22.256	22.421
6.0795	22.61	23.149	23.32
6.0805	22.61	23.151	23.322
6.0815	26.09	26.718	26.916
6.0825	29.54	30.249	30.474
6.0835	24.35	24.939	25.125
6.0845	17.41	17.83	17.964
6.0855	18.26	18.702	18.841
6.0865	18.26	18.703	18.843
6.0875	25.23	25.838	26.032
6.0885	18.26	18.697	18.838
6.0895	25.23	25.842	26.037
6.0905	18.27	18.709	18.85
6.0915	15.66	16.034	16.155
6.0925	19.14	19.604	19.752
6.0935	25.24	25.85	26.046
6.0945	18.27	18.715	18.856
6.0955	19.14	19.599	19.748
6.0965	21.76	22.287	22.456
6.0975	18.3	18.741	18.884
6.0985	19.15	19.613	19.762
6.0995	20.02	20.507	20.664
6.1005	23.51	24.079	24.264
6.1015	17.4	17.824	17.96
6.1025	22.64	23.19	23.368
6.1035	27	27.656	27.869
6.1045	26.98	27.636	27.849
6.1055	22.65	23.196	23.374
6.1065	23.52	24.09	24.277
6.1075	19.16	19.627	19.778
6.1085	27	27.654	27.868
6.1095	20.04	20.523	20.682
6.1105	20.91	21.418	21.584
6.1115	18.3	18.739	18.885
6.1125	19.19	19.656	19.809
6.1135	19.17	19.636	19.789
6.1145	17.43	17.85	17.99
6.1155	20.91	21.416	21.584
6.1165	20.92	21.428	21.596
6.1175	20.92	21.43	21.598
6.1185	20.92	21.432	21.6
6.1195	20.92	21.433	21.602
6.1205	27.03	27.693	27.912
6.1215	25.28	25.895	26.099
6.1225	27.89	28.57	28.796
6.1235	17.46	17.885	18.027
6.1245	24.4	24.997	25.196
6.1255	22.68	23.232	23.417
6.1265	18.34	18.783	18.933
6.1275	20.94	21.447	21.618
6.1285	28.76	29.464	29.699
6.1295	26.18	26.818	27.033
6.1305	20.94	21.452	21.624
6.1315	26.18	26.822	27.038
6.1325	22.69	23.245	23.432
6.1335	21.82	22.352	22.532
6.1345	18.32	18.764	18.916
6.1355	18.33	18.775	18.927
6.1365	18.33	18.776	18.928
6.1375	19.2	19.673	19.832
6.1385	18.35	18.801	18.954
6.1395	20.95	21.467	21.642
6.1405	23.58	24.155	24.352
6.1415	27.91	28.599	28.832
6.1425	22.71	23.263	23.453
6.1435	22.71	23.265	23.455
6.1445	20.09	20.58	20.748
6.1455	23.59	24.165	24.363
6.1465	27.96	28.646	28.881
6.1475	22.71	23.273	23.464
6.1485	24.45	25.054	25.261
6.1495	22.72	23.276	23.468
6.1505	19.22	19.694	19.856
6.1515	29.72	30.45	30.702
6.1525	27.95	28.638	28.875
6.1535	23.6	24.18	24.381
6.1545	25.34	25.963	26.179
6.1555	25.35	25.977	26.194
6.1565	25.35	25.979	26.196
6.1575	25.36	25.981	26.198
6.1585	27.09	27.755	27.987
6.1595	26.24	26.882	27.108
6.1605	22.74	23.296	23.492
6.1615	38.45	39.402	39.734
6.1625	22.74	23.3	23.497
6.1635	17.49	17.92	18.071
6.1645	23.62	24.201	24.406
6.1655	20.12	20.614	20.789
6.1665	20.99	21.513	21.696
6.1675	27.99	28.68	28.924
6.1685	31.51	32.286	32.561
6.1695	23.63	24.211	24.417
6.1705	23.63	24.212	24.42
6.1715	24.48	25.09	25.305
6.1725	26.26	26.909	27.14
6.1735	19.25	19.729	19.899
6.1745	20.12	20.619	20.796
6.1755	18.4	18.856	19.019
6.1765	21.01	21.53	21.716
6.1775	22.76	23.328	23.53
6.1785	23.64	24.228	24.438
6.1795	20.14	20.637	20.816
6.1805	17.5	17.935	18.091
6.1815	20.14	20.64	20.82
6.1825	26.28	26.931	27.166
6.1835	18.39	18.846	19.011
6.1845	21.9	22.442	22.639
6.1855	20.15	20.647	20.828
6.1865	28.04	28.737	28.989
6.1875	19.26	19.742	19.916
6.1885	18.4	18.854	19.02
6.1895	21.03	21.552	21.743
6.1905	22.79	23.352	23.559
6.1915	18.4	18.859	19.026
6.1925	21.91	22.457	22.656
6.1935	16.65	17.063	17.215
6.1945	21.03	21.551	21.743
6.1955	22.79	23.362	23.57
6.1965	16.67	17.09	17.242
6.1975	21.92	22.466	22.667
6.1985	21.04	21.568	21.761
6.1995	26.29	26.946	27.187
6.2005	21.04	21.562	21.755
6.2015	24.56	25.173	25.399
6.2025	19.29	19.776	19.953
6.2035	22.81	23.377	23.588
6.2045	24.57	25.18	25.406
6.2055	21.06	21.581	21.776
6.2065	22.81	23.383	23.594
6.2075	22.8	23.374	23.585
6.2085	22.82	23.387	23.599
6.2095	32.48	33.294	33.596
